County/Area,Claim Type,Month,Yr,Date,Claims,Last month claims,Last year claims,Month net change,Year net change,,,
KLICKITAT,Continued claims,11,2012,11/1/12,208,162,279,46,-71,,,
LEWIS,Continued claims,11,2012,11/1/12,1110,971,1564,139,-454,,,
LINCOLN,Continued claims,11,2012,11/1/12,93,65,101,28,-8,,,
MASON,Continued claims,11,2012,11/1/12,668,586,1002,82,-334,,,
OKANOGAN,Continued claims,11,2012,11/1/12,720,441,797,279,-77,,,
PACIFIC,Continued claims,11,2012,11/1/12,340,264,405,76,-65,,,
PEND OREILLE,Continued claims,11,2012,11/1/12,157,105,171,52,-14,,,
PIERCE,Continued claims,11,2012,11/1/12,9850,9008,12477,842,-2627,,,
SAN JUAN,Continued claims,11,2012,11/1/12,172,112,169,60,3,,,
SKAGIT,Continued claims,11,2012,11/1/12,1747,1400,2156,347,-409,,,
SKAMANIA,Continued claims,11,2012,11/1/12,129,84,147,45,-18,,,
SNOHOMISH,Continued claims,11,2012,11/1/12,8379,7817,9914,562,-1535,,,
SPOKANE,Continued claims,11,2012,11/1/12,5593,4559,6752,1034,-1159,,,
STEVENS,Continued claims,11,2012,11/1/12,548,441,669,107,-121,,,
THURSTON,Continued claims,11,2012,11/1/12,2753,2525,3410,228,-657,,,
WAHKIAKUM,Continued claims,11,2012,11/1/12,48,44,48,4,0,,,
WALLA WALLA,Continued claims,11,2012,11/1/12,560,416,602,144,-42,,,
WHATCOM,Continued claims,11,2012,11/1/12,2371,2127,2836,244,-465,,,
WHITMAN,Continued claims,11,2012,11/1/12,132,121,151,11,-19,,,
YAKIMA,Continued claims,11,2012,11/1/12,4602,2610,5894,1992,-1292,,,
ADAMS,Initial claims,11,2012,11/1/12,290,141,285,149,5,,,
ASOTIN,Initial claims,11,2012,11/1/12,71,53,81,18,-10,,,
BENTON,Initial claims,11,2012,11/1/12,1865,1354,1952,511,-87,,,
CHELAN,Initial claims,11,2012,11/1/12,1034,686,1276,348,-242,,,
CLALLAM,Initial claims,11,2012,11/1/12,564,477,650,87,-86,,,
CLARK,Initial claims,11,2012,11/1/12,2143,1777,2367,366,-224,,,
COLUMBIA,Initial claims,11,2012,11/1/12,34,20,34,14,0,,,
COWLITZ,Initial claims,11,2012,11/1/12,818,727,1107,91,-289,,,
DOUGLAS,Initial claims,11,2012,11/1/12,534,294,580,240,-46,,,
FERRY,Initial claims,11,2012,11/1/12,52,31,70,21,-18,,,
FRANKLIN,Initial claims,11,2012,11/1/12,1187,666,1292,521,-105,,,
GARFIELD,Initial claims,11,2012,11/1/12,10,6,9,4,1,,,
GRANT,Initial claims,11,2012,11/1/12,1353,670,1426,683,-73,,,
GRAYS HARBOR,Initial claims,11,2012,11/1/12,742,764,993,-22,-251,,,
ISLAND,Initial claims,11,2012,11/1/12,380,364,411,16,-31,,,
JEFFERSON,Initial claims,11,2012,11/1/12,168,185,195,-17,-27,,,
KING,Initial claims,11,2012,11/1/12,9299,9526,9929,-227,-630,,,
KITSAP,Initial claims,11,2012,11/1/12,1297,1184,1334,113,-37,,,
KITTITAS,Initial claims,11,2012,11/1/12,368,240,434,128,-66,,,
KLICKITAT,Initial claims,11,2012,11/1/12,192,89,227,103,-35,,,
LEWIS,Initial claims,11,2012,11/1/12,679,651,1103,28,-424,,,
LINCOLN,Initial claims,11,2012,11/1/12,65,40,72,25,-7,,,
MASON,Initial claims,11,2012,11/1/12,414,388,626,26,-212,,,
OKANOGAN,Initial claims,11,2012,11/1/12,644,436,684,208,-40,,,
PACIFIC,Initial claims,11,2012,11/1/12,192,186,258,6,-66,,,
PEND OREILLE,Initial claims,11,2012,11/1/12,126,78,111,48,15,,,
PIERCE,Initial claims,11,2012,11/1/12,5632,5340,6397,292,-765,,,
SAN JUAN,Initial claims,11,2012,11/1/12,106,97,96,9,10,,,
SKAGIT,Initial claims,11,2012,11/1/12,1106,1011,1437,95,-331,,,
SKAMANIA,Initial claims,11,2012,11/1/12,111,56,119,55,-8,,,
SNOHOMISH,Initial claims,11,2012,11/1/12,4640,4206,5169,434,-529,,,
SPOKANE,Initial claims,11,2012,11/1/12,3959,2741,4167,1218,-208,,,
STEVENS,Initial claims,11,2012,11/1/12,446,302,486,144,-40,,,
THURSTON,Initial claims,11,2012,11/1/12,1636,1484,1838,152,-202,,,
WAHKIAKUM,Initial claims,11,2012,11/1/12,34,30,38,4,-4,,,
WALLA WALLA,Initial claims,11,2012,11/1/12,384,283,365,101,19,,,
WHATCOM,Initial claims,11,2012,11/1/12,1357,1298,1647,59,-290,,,
WHITMAN,Initial claims,11,2012,11/1/12,93,71,96,22,-3,,,
YAKIMA,Initial claims,11,2012,11/1/12,4522,1951,4913,2571,-391,,,
WASHINGTON STATE,Initial claims,11,2012,11/1/12,51655,42273,57950,9382,-6295,,,
WASHINGTON STATE,Continued claims,11,2012,11/1/12,79163,67889,95394,11274,-16231,,,
ADAMS,Continued claims,12,2012,12/1/12,492,298,427,194,65,,,
ASOTIN,Continued claims,12,2012,12/1/12,149,111,148,38,1,,,
BENTON,Continued claims,12,2012,12/1/12,3544,2846,4194,698,-650,,,
CHELAN,Continued claims,12,2012,12/1/12,1570,1294,1707,276,-137,,,
CLALLAM,Continued claims,12,2012,12/1/12,919,794,1250,125,-331,,,
CLARK,Continued claims,12,2012,12/1/12,4357,3552,4789,805,-432,,,
COLUMBIA,Continued claims,12,2012,12/1/12,57,39,51,18,6,,,
COWLITZ,Continued claims,12,2012,12/1/12,1428,1276,1738,152,-310,,,
DOUGLAS,Continued claims,12,2012,12/1/12,833,646,853,187,-20,,,
FERRY,Continued claims,12,2012,12/1/12,110,73,117,37,-7,,,
FRANKLIN,Continued claims,12,2012,12/1/12,2024,1424,2104,600,-80,,,
GARFIELD,Continued claims,12,2012,12/1/12,21,19,20,2,1,,,
GRANT,Continued claims,12,2012,12/1/12,2119,1466,2247,653,-128,,,
GRAYS HARBOR,Continued claims,12,2012,12/1/12,1457,1243,1809,214,-352,,,
ISLAND,Continued claims,12,2012,12/1/12,652,600,750,52,-98,,,
JEFFERSON,Continued claims,12,2012,12/1/12,344,322,402,22,-58,,,
KING,Continued claims,12,2012,12/1/12,21617,20378,23334,1239,-1717,,,
KITSAP,Continued claims,12,2012,12/1/12,2416,2148,2900,268,-484,,,
KITTITAS,Continued claims,12,2012,12/1/12,611,453,724,158,-113,,,
KLICKITAT,Continued claims,12,2012,12/1/12,308,208,329,100,-21,,,
LEWIS,Continued claims,12,2012,12/1/12,1284,1110,1565,174,-281,,,
LINCOLN,Continued claims,12,2012,12/1/12,138,93,123,45,15,,,
MASON,Continued claims,12,2012,12/1/12,794,668,1058,126,-264,,,
OKANOGAN,Continued claims,12,2012,12/1/12,991,720,990,271,1,,,
PACIFIC,Continued claims,12,2012,12/1/12,449,340,405,109,44,,,
PEND OREILLE,Continued claims,12,2012,12/1/12,199,157,213,42,-14,,,
PIERCE,Continued claims,12,2012,12/1/12,10714,9850,12870,864,-2156,,,
SAN JUAN,Continued claims,12,2012,12/1/12,204,172,200,32,4,,,
SKAGIT,Continued claims,12,2012,12/1/12,1996,1747,2350,249,-354,,,
SKAMANIA,Continued claims,12,2012,12/1/12,174,129,165,45,9,,,
SNOHOMISH,Continued claims,12,2012,12/1/12,9223,8379,10315,844,-1092,,,
SPOKANE,Continued claims,12,2012,12/1/12,7310,5593,8057,1717,-747,,,
STEVENS,Continued claims,12,2012,12/1/12,808,548,799,260,9,,,
THURSTON,Continued claims,12,2012,12/1/12,3090,2753,3552,337,-462,,,
WAHKIAKUM,Continued claims,12,2012,12/1/12,55,48,50,7,5,,,
WALLA WALLA,Continued claims,12,2012,12/1/12,698,560,644,138,54,,,
WHATCOM,Continued claims,12,2012,12/1/12,2814,2371,3075,443,-261,,,
WHITMAN,Continued claims,12,2012,12/1/12,164,132,187,32,-23,,,
YAKIMA,Continued claims,12,2012,12/1/12,6705,4602,7393,2103,-688,,,
ADAMS,Initial claims,12,2012,12/1/12,413,290,349,123,64,,,
ASOTIN,Initial claims,12,2012,12/1/12,96,71,87,25,9,,,
BENTON,Initial claims,12,2012,12/1/12,1792,1865,1803,-73,-11,,,
CHELAN,Initial claims,12,2012,12/1/12,926,1034,879,-108,47,,,
CLALLAM,Initial claims,12,2012,12/1/12,543,564,698,-21,-155,,,
CLARK,Initial claims,12,2012,12/1/12,2417,2143,2727,274,-310,,,
COLUMBIA,Initial claims,12,2012,12/1/12,33,34,21,-1,12,,,
COWLITZ,Initial claims,12,2012,12/1/12,907,818,1069,89,-162,,,
DOUGLAS,Initial claims,12,2012,12/1/12,448,534,441,-86,7,,,
FERRY,Initial claims,12,2012,12/1/12,70,52,79,18,-9,,,
FRANKLIN,Initial claims,12,2012,12/1/12,1158,1187,963,-29,195,,,
GARFIELD,Initial claims,12,2012,12/1/12,10,10,10,0,0,,,
GRANT,Initial claims,12,2012,12/1/12,1058,1353,1259,-295,-201,,,
GRAYS HARBOR,Initial claims,12,2012,12/1/12,806,742,915,64,-109,,,
ISLAND,Initial claims,12,2012,12/1/12,343,380,403,-37,-60,,,
JEFFERSON,Initial claims,12,2012,12/1/12,148,168,196,-20,-48,,,
KING,Initial claims,12,2012,12/1/12,9316,9299,10142,17,-826,,,
KITSAP,Initial claims,12,2012,12/1/12,1171,1297,1273,-126,-102,,,
KITTITAS,Initial claims,12,2012,12/1/12,346,368,398,-22,-52,,,
KLICKITAT,Initial claims,12,2012,12/1/12,176,192,164,-16,12,,,
LEWIS,Initial claims,12,2012,12/1/12,770,679,1075,91,-305,,,
LINCOLN,Initial claims,12,2012,12/1/12,80,65,68,15,12,,,
MASON,Initial claims,12,2012,12/1/12,526,414,619,112,-93,,,
OKANOGAN,Initial claims,12,2012,12/1/12,632,644,548,-12,84,,,
PACIFIC,Initial claims,12,2012,12/1/12,267,192,266,75,1,,,
PEND OREILLE,Initial claims,12,2012,12/1/12,117,126,110,-9,7,,,
PIERCE,Initial claims,12,2012,12/1/12,5602,5632,6336,-30,-734,,,
SAN JUAN,Initial claims,12,2012,12/1/12,93,106,95,-13,-2,,,
SKAGIT,Initial claims,12,2012,12/1/12,1083,1106,1174,-23,-91,,,
SKAMANIA,Initial claims,12,2012,12/1/12,96,111,90,-15,6,,,
SNOHOMISH,Initial claims,12,2012,12/1/12,4591,4640,5325,-49,-734,,,
SPOKANE,Initial claims,12,2012,12/1/12,4042,3959,4311,83,-269,,,
STEVENS,Initial claims,12,2012,12/1/12,463,446,470,17,-7,,,
THURSTON,Initial claims,12,2012,12/1/12,1634,1636,1791,-2,-157,,,
WAHKIAKUM,Initial claims,12,2012,12/1/12,26,34,34,-8,-8,,,
WALLA WALLA,Initial claims,12,2012,12/1/12,387,384,440,3,-53,,,
WHATCOM,Initial claims,12,2012,12/1/12,1793,1357,1735,436,58,,,
WHITMAN,Initial claims,12,2012,12/1/12,95,93,104,2,-9,,,
YAKIMA,Initial claims,12,2012,12/1/12,3451,4522,3775,-1071,-324,,,
WASHINGTON STATE,Initial claims,12,2012,12/1/12,51332,51655,54752,-323,-3420,,,
WASHINGTON STATE,Continued claims,12,2012,12/1/12,92832,79163,103902,13669,-11070,,,
ADAMS,Continued claims,1,2013,1/1/13,501,492,527,9,-26,,,
ASOTIN,Continued claims,1,2013,1/1/13,165,149,184,16,-19,,,
BENTON,Continued claims,1,2013,1/1/13,3714,3544,4794,170,-1080,,,
CHELAN,Continued claims,1,2013,1/1/13,1754,1570,2129,184,-375,,,
CLALLAM,Continued claims,1,2013,1/1/13,963,919,1543,44,-580,,,
CLARK,Continued claims,1,2013,1/1/13,4473,4357,5564,116,-1091,,,
COLUMBIA,Continued claims,1,2013,1/1/13,57,57,71,0,-14,,,
COWLITZ,Continued claims,1,2013,1/1/13,1600,1428,2012,172,-412,,,
DOUGLAS,Continued claims,1,2013,1/1/13,908,833,1094,75,-186,,,
FERRY,Continued claims,1,2013,1/1/13,136,110,147,26,-11,,,
FRANKLIN,Continued claims,1,2013,1/1/13,2104,2024,2447,80,-343,,,
GARFIELD,Continued claims,1,2013,1/1/13,25,21,23,4,2,,,
GRANT,Continued claims,1,2013,1/1/13,2305,2119,2686,186,-381,,,
GRAYS HARBOR,Continued claims,1,2013,1/1/13,1432,1457,2032,-25,-600,,,
ISLAND,Continued claims,1,2013,1/1/13,694,652,912,42,-218,,,
JEFFERSON,Continued claims,1,2013,1/1/13,368,344,487,24,-119,,,
KING,Continued claims,1,2013,1/1/13,23002,21617,26505,1385,-3503,,,
KITSAP,Continued claims,1,2013,1/1/13,2594,2416,3316,178,-722,,,
KITTITAS,Continued claims,1,2013,1/1/13,684,611,951,73,-267,,,
KLICKITAT,Continued claims,1,2013,1/1/13,347,308,405,39,-58,,,
LEWIS,Continued claims,1,2013,1/1/13,1323,1284,2170,39,-847,,,
LINCOLN,Continued claims,1,2013,1/1/13,156,138,138,18,18,,,
MASON,Continued claims,1,2013,1/1/13,835,794,1209,41,-374,,,
OKANOGAN,Continued claims,1,2013,1/1/13,1101,991,1236,110,-135,,,
PACIFIC,Continued claims,1,2013,1/1/13,391,449,515,-58,-124,,,
PEND OREILLE,Continued claims,1,2013,1/1/13,221,199,263,22,-42,,,
PIERCE,Continued claims,1,2013,1/1/13,11248,10714,14915,534,-3667,,,
SAN JUAN,Continued claims,1,2013,1/1/13,237,204,259,33,-22,,,
SKAGIT,Continued claims,1,2013,1/1/13,2139,1996,2863,143,-724,,,
SKAMANIA,Continued claims,1,2013,1/1/13,190,174,208,16,-18,,,
SNOHOMISH,Continued claims,1,2013,1/1/13,9782,9223,12619,559,-2837,,,
SPOKANE,Continued claims,1,2013,1/1/13,7976,7310,9431,666,-1455,,,
STEVENS,Continued claims,1,2013,1/1/13,822,808,967,14,-145,,,
THURSTON,Continued claims,1,2013,1/1/13,3092,3090,4193,2,-1101,,,
WAHKIAKUM,Continued claims,1,2013,1/1/13,57,55,54,2,3,,,
WALLA WALLA,Continued claims,1,2013,1/1/13,808,698,879,110,-71,,,
WHATCOM,Continued claims,1,2013,1/1/13,3212,2814,3900,398,-688,,,
WHITMAN,Continued claims,1,2013,1/1/13,191,164,222,27,-31,,,
YAKIMA,Continued claims,1,2013,1/1/13,7089,6705,8542,384,-1453,,,
ADAMS,Initial claims,1,2013,1/1/13,152,413,146,-261,6,,,
ASOTIN,Initial claims,1,2013,1/1/13,66,96,78,-30,-12,,,
BENTON,Initial claims,1,2013,1/1/13,1385,1792,1813,-407,-428,,,
CHELAN,Initial claims,1,2013,1/1/13,825,926,1063,-101,-238,,,
CLALLAM,Initial claims,1,2013,1/1/13,506,543,796,-37,-290,,,
CLARK,Initial claims,1,2013,1/1/13,2171,2417,2548,-246,-377,,,
COLUMBIA,Initial claims,1,2013,1/1/13,28,33,33,-5,-5,,,
COWLITZ,Initial claims,1,2013,1/1/13,900,907,1164,-7,-264,,,
DOUGLAS,Initial claims,1,2013,1/1/13,383,448,501,-65,-118,,,
FERRY,Initial claims,1,2013,1/1/13,66,70,66,-4,0,,,
FRANKLIN,Initial claims,1,2013,1/1/13,741,1158,901,-417,-160,,,
GARFIELD,Initial claims,1,2013,1/1/13,10,10,8,0,2,,,
GRANT,Initial claims,1,2013,1/1/13,778,1058,955,-280,-177,,,
GRAYS HARBOR,Initial claims,1,2013,1/1/13,670,806,1107,-136,-437,,,
ISLAND,Initial claims,1,2013,1/1/13,370,343,474,27,-104,,,
JEFFERSON,Initial claims,1,2013,1/1/13,185,148,234,37,-49,,,
KING,Initial claims,1,2013,1/1/13,10452,9316,11597,1136,-1145,,,
KITSAP,Initial claims,1,2013,1/1/13,1303,1171,1647,132,-344,,,
KITTITAS,Initial claims,1,2013,1/1/13,370,346,507,24,-137,,,
KLICKITAT,Initial claims,1,2013,1/1/13,135,176,191,-41,-56,,,
LEWIS,Initial claims,1,2013,1/1/13,714,770,1244,-56,-530,,,
LINCOLN,Initial claims,1,2013,1/1/13,63,80,57,-17,6,,,
MASON,Initial claims,1,2013,1/1/13,414,526,650,-112,-236,,,
OKANOGAN,Initial claims,1,2013,1/1/13,565,632,559,-67,6,,,
PACIFIC,Initial claims,1,2013,1/1/13,176,267,379,-91,-203,,,
PEND OREILLE,Initial claims,1,2013,1/1/13,93,117,112,-24,-19,,,
PIERCE,Initial claims,1,2013,1/1/13,5992,5602,7536,390,-1544,,,
SAN JUAN,Initial claims,1,2013,1/1/13,108,93,141,15,-33,,,
SKAGIT,Initial claims,1,2013,1/1/13,971,1083,1438,-112,-467,,,
SKAMANIA,Initial claims,1,2013,1/1/13,73,96,107,-23,-34,,,
SNOHOMISH,Initial claims,1,2013,1/1/13,4618,4591,6569,27,-1951,,,
SPOKANE,Initial claims,1,2013,1/1/13,3597,4042,3994,-445,-397,,,
STEVENS,Initial claims,1,2013,1/1/13,376,463,406,-87,-30,,,
THURSTON,Initial claims,1,2013,1/1/13,1592,1634,2119,-42,-527,,,
WAHKIAKUM,Initial claims,1,2013,1/1/13,33,26,33,7,0,,,
WALLA WALLA,Initial claims,1,2013,1/1/13,325,387,427,-62,-102,,,
WHATCOM,Initial claims,1,2013,1/1/13,1501,1793,2043,-292,-542,,,
WHITMAN,Initial claims,1,2013,1/1/13,97,95,109,2,-12,,,
YAKIMA,Initial claims,1,2013,1/1/13,2640,3451,3381,-811,-741,,,
WASHINGTON STATE,Initial claims,1,2013,1/1/13,48821,51332,61507,-2511,-12686,,,
WASHINGTON STATE,Continued claims,1,2013,1/1/13,98686,92832,122408,5854,-23722,,,
ADAMS,Continued claims,2,2013,2/1/13,433,501,431,-68,2,,,
ASOTIN,Continued claims,2,2013,2/1/13,156,165,171,-9,-15,,,
BENTON,Continued claims,2,2013,2/1/13,3234,3714,4334,-480,-1100,,,
CHELAN,Continued claims,2,2013,2/1/13,1538,1754,1921,-216,-383,,,
CLALLAM,Continued claims,2,2013,2/1/13,861,963,1286,-102,-425,,,
CLARK,Continued claims,2,2013,2/1/13,4059,4473,4836,-414,-777,,,
COLUMBIA,Continued claims,2,2013,2/1/13,55,57,66,-2,-11,,,
COWLITZ,Continued claims,2,2013,2/1/13,1441,1600,1766,-159,-325,,,
DOUGLAS,Continued claims,2,2013,2/1/13,804,908,984,-104,-180,,,
FERRY,Continued claims,2,2013,2/1/13,122,136,143,-14,-21,,,
FRANKLIN,Continued claims,2,2013,2/1/13,1801,2104,2170,-303,-369,,,
GARFIELD,Continued claims,2,2013,2/1/13,24,25,23,-1,1,,,
GRANT,Continued claims,2,2013,2/1/13,2065,2305,2376,-240,-311,,,
GRAYS HARBOR,Continued claims,2,2013,2/1/13,1301,1432,1725,-131,-424,,,
ISLAND,Continued claims,2,2013,2/1/13,610,694,811,-84,-201,,,
JEFFERSON,Continued claims,2,2013,2/1/13,344,368,441,-24,-97,,,
KING,Continued claims,2,2013,2/1/13,21211,23002,24341,-1791,-3130,,,
KITSAP,Continued claims,2,2013,2/1/13,2408,2594,3142,-186,-734,,,
KITTITAS,Continued claims,2,2013,2/1/13,650,684,908,-34,-258,,,
KLICKITAT,Continued claims,2,2013,2/1/13,318,347,382,-29,-64,,,
LEWIS,Continued claims,2,2013,2/1/13,1181,1323,1633,-142,-452,,,
LINCOLN,Continued claims,2,2013,2/1/13,142,156,145,-14,-3,,,
MASON,Continued claims,2,2013,2/1/13,762,835,1051,-73,-289,,,
OKANOGAN,Continued claims,2,2013,2/1/13,990,1101,1065,-111,-75,,,
PACIFIC,Continued claims,2,2013,2/1/13,323,391,377,-68,-54,,,
PEND OREILLE,Continued claims,2,2013,2/1/13,215,221,241,-6,-26,,,
PIERCE,Continued claims,2,2013,2/1/13,10591,11248,13332,-657,-2741,,,
SAN JUAN,Continued claims,2,2013,2/1/13,235,237,241,-2,-6,,,
SKAGIT,Continued claims,2,2013,2/1/13,1871,2139,2409,-268,-538,,,
SKAMANIA,Continued claims,2,2013,2/1/13,158,190,182,-32,-24,,,
SNOHOMISH,Continued claims,2,2013,2/1/13,9131,9782,11348,-651,-2217,,,
SPOKANE,Continued claims,2,2013,2/1/13,7286,7976,8761,-690,-1475,,,
STEVENS,Continued claims,2,2013,2/1/13,773,822,925,-49,-152,,,
THURSTON,Continued claims,2,2013,2/1/13,2859,3092,3694,-233,-835,,,
WAHKIAKUM,Continued claims,2,2013,2/1/13,41,57,42,-16,-1,,,
WALLA WALLA,Continued claims,2,2013,2/1/13,673,808,777,-135,-104,,,
WHATCOM,Continued claims,2,2013,2/1/13,2822,3212,3194,-390,-372,,,
WHITMAN,Continued claims,2,2013,2/1/13,169,191,193,-22,-24,,,
YAKIMA,Continued claims,2,2013,2/1/13,6123,7089,7416,-966,-1293,,,
ADAMS,Initial claims,2,2013,2/1/13,86,152,93,-66,-7,,,
ASOTIN,Initial claims,2,2013,2/1/13,46,66,59,-20,-13,,,
BENTON,Initial claims,2,2013,2/1/13,1011,1385,1104,-374,-93,,,
CHELAN,Initial claims,2,2013,2/1/13,539,825,704,-286,-165,,,
CLALLAM,Initial claims,2,2013,2/1/13,357,506,414,-149,-57,,,
CLARK,Initial claims,2,2013,2/1/13,1530,2171,2067,-641,-537,,,
COLUMBIA,Initial claims,2,2013,2/1/13,10,28,11,-18,-1,,,
COWLITZ,Initial claims,2,2013,2/1/13,565,900,783,-335,-218,,,
DOUGLAS,Initial claims,2,2013,2/1/13,256,383,336,-127,-80,,,
FERRY,Initial claims,2,2013,2/1/13,55,66,36,-11,19,,,
FRANKLIN,Initial claims,2,2013,2/1/13,524,741,559,-217,-35,,,
GARFIELD,Initial claims,2,2013,2/1/13,2,10,7,-8,-5,,,
GRANT,Initial claims,2,2013,2/1/13,608,778,608,-170,0,,,
GRAYS HARBOR,Initial claims,2,2013,2/1/13,560,670,622,-110,-62,,,
ISLAND,Initial claims,2,2013,2/1/13,236,370,325,-134,-89,,,
JEFFERSON,Initial claims,2,2013,2/1/13,137,185,159,-48,-22,,,
KING,Initial claims,2,2013,2/1/13,7885,10452,9229,-2567,-1344,,,
KITSAP,Initial claims,2,2013,2/1/13,1014,1303,1155,-289,-141,,,
KITTITAS,Initial claims,2,2013,2/1/13,197,370,252,-173,-55,,,
KLICKITAT,Initial claims,2,2013,2/1/13,94,135,139,-41,-45,,,
LEWIS,Initial claims,2,2013,2/1/13,514,714,567,-200,-53,,,
LINCOLN,Initial claims,2,2013,2/1/13,35,63,45,-28,-10,,,
MASON,Initial claims,2,2013,2/1/13,293,414,401,-121,-108,,,
OKANOGAN,Initial claims,2,2013,2/1/13,340,565,365,-225,-25,,,
PACIFIC,Initial claims,2,2013,2/1/13,168,176,185,-8,-17,,,
PEND OREILLE,Initial claims,2,2013,2/1/13,65,93,74,-28,-9,,,
PIERCE,Initial claims,2,2013,2/1/13,4594,5992,5345,-1398,-751,,,
SAN JUAN,Initial claims,2,2013,2/1/13,77,108,65,-31,12,,,
SKAGIT,Initial claims,2,2013,2/1/13,670,971,774,-301,-104,,,
SKAMANIA,Initial claims,2,2013,2/1/13,61,73,82,-12,-21,,,
SNOHOMISH,Initial claims,2,2013,2/1/13,3676,4618,4380,-942,-704,,,
SPOKANE,Initial claims,2,2013,2/1/13,2280,3597,2865,-1317,-585,,,
STEVENS,Initial claims,2,2013,2/1/13,262,376,386,-114,-124,,,
THURSTON,Initial claims,2,2013,2/1/13,1174,1592,1423,-418,-249,,,
WAHKIAKUM,Initial claims,2,2013,2/1/13,20,33,26,-13,-6,,,
WALLA WALLA,Initial claims,2,2013,2/1/13,170,325,255,-155,-85,,,
WHATCOM,Initial claims,2,2013,2/1/13,1038,1501,1187,-463,-149,,,
WHITMAN,Initial claims,2,2013,2/1/13,62,97,72,-35,-10,,,
YAKIMA,Initial claims,2,2013,2/1/13,1661,2640,2204,-979,-543,,,
WASHINGTON STATE,Initial claims,2,2013,2/1/13,35219,48821,41607,-13602,-6388,,,
WASHINGTON STATE,Continued claims,2,2013,2/1/13,89777,98686,109282,-8909,-19505,,,
ADAMS,Continued claims,3,2013,3/1/13,461,433,313,28,148,,,
ASOTIN,Continued claims,3,2013,3/1/13,151,156,169,-5,-18,,,
BENTON,Continued claims,3,2013,3/1/13,2966,3234,3873,-268,-907,,,
CHELAN,Continued claims,3,2013,3/1/13,1395,1538,1813,-143,-418,,,
CLALLAM,Continued claims,3,2013,3/1/13,823,861,1249,-38,-426,,,
CLARK,Continued claims,3,2013,3/1/13,3899,4059,4535,-160,-636,,,
COLUMBIA,Continued claims,3,2013,3/1/13,54,55,59,-1,-5,,,
COWLITZ,Continued claims,3,2013,3/1/13,1381,1441,1734,-60,-353,,,
DOUGLAS,Continued claims,3,2013,3/1/13,696,804,915,-108,-219,,,
FERRY,Continued claims,3,2013,3/1/13,131,122,129,9,2,,,
FRANKLIN,Continued claims,3,2013,3/1/13,1632,1801,1892,-169,-260,,,
GARFIELD,Continued claims,3,2013,3/1/13,20,24,22,-4,-2,,,
GRANT,Continued claims,3,2013,3/1/13,1959,2065,1933,-106,26,,,
GRAYS HARBOR,Continued claims,3,2013,3/1/13,1358,1301,1713,57,-355,,,
ISLAND,Continued claims,3,2013,3/1/13,584,610,736,-26,-152,,,
JEFFERSON,Continued claims,3,2013,3/1/13,349,344,437,5,-88,,,
KING,Continued claims,3,2013,3/1/13,21363,21211,23240,152,-1877,,,
KITSAP,Continued claims,3,2013,3/1/13,2425,2408,2908,17,-483,,,
KITTITAS,Continued claims,3,2013,3/1/13,633,650,819,-17,-186,,,
KLICKITAT,Continued claims,3,2013,3/1/13,314,318,356,-4,-42,,,
LEWIS,Continued claims,3,2013,3/1/13,1136,1181,1662,-45,-526,,,
LINCOLN,Continued claims,3,2013,3/1/13,126,142,125,-16,1,,,
MASON,Continued claims,3,2013,3/1/13,762,762,980,0,-218,,,
OKANOGAN,Continued claims,3,2013,3/1/13,1003,990,1032,13,-29,,,
PACIFIC,Continued claims,3,2013,3/1/13,326,323,454,3,-128,,,
PEND OREILLE,Continued claims,3,2013,3/1/13,221,215,235,6,-14,,,
PIERCE,Continued claims,3,2013,3/1/13,10503,10591,12754,-88,-2251,,,
SAN JUAN,Continued claims,3,2013,3/1/13,210,235,219,-25,-9,,,
SKAGIT,Continued claims,3,2013,3/1/13,1790,1871,2154,-81,-364,,,
SKAMANIA,Continued claims,3,2013,3/1/13,151,158,172,-7,-21,,,
SNOHOMISH,Continued claims,3,2013,3/1/13,9011,9131,10869,-120,-1858,,,
SPOKANE,Continued claims,3,2013,3/1/13,6871,7286,8622,-415,-1751,,,
STEVENS,Continued claims,3,2013,3/1/13,842,773,974,69,-132,,,
THURSTON,Continued claims,3,2013,3/1/13,2839,2859,3523,-20,-684,,,
WAHKIAKUM,Continued claims,3,2013,3/1/13,40,41,52,-1,-12,,,
WALLA WALLA,Continued claims,3,2013,3/1/13,636,673,730,-37,-94,,,
WHATCOM,Continued claims,3,2013,3/1/13,2678,2822,2897,-144,-219,,,
WHITMAN,Continued claims,3,2013,3/1/13,159,169,199,-10,-40,,,
YAKIMA,Continued claims,3,2013,3/1/13,5605,6123,6625,-518,-1020,,,
ADAMS,Initial claims,3,2013,3/1/13,274,86,79,188,195,,,
ASOTIN,Initial claims,3,2013,3/1/13,50,46,51,4,-1,,,
BENTON,Initial claims,3,2013,3/1/13,1046,1011,1117,35,-71,,,
CHELAN,Initial claims,3,2013,3/1/13,601,539,739,62,-138,,,
CLALLAM,Initial claims,3,2013,3/1/13,470,357,518,113,-48,,,
CLARK,Initial claims,3,2013,3/1/13,1523,1530,2016,-7,-493,,,
COLUMBIA,Initial claims,3,2013,3/1/13,25,10,24,15,1,,,
COWLITZ,Initial claims,3,2013,3/1/13,593,565,745,28,-152,,,
DOUGLAS,Initial claims,3,2013,3/1/13,280,256,351,24,-71,,,
FERRY,Initial claims,3,2013,3/1/13,44,55,38,-11,6,,,
FRANKLIN,Initial claims,3,2013,3/1/13,527,524,484,3,43,,,
